209	0.608	1.946213637	0.012
236	0.845	3.064214181	0.0
203	0.552	1.654334784	0.001
217	0.902	2.157673044	0.001
227	0.356	2.772621978	0.0
210	0.323	2.041377545	0.001
237	0.377	2.57479881	0.001
245	0.423	4.018910871	0.0
244	0.415	3.313590134	0.001
158	0.65	0.764834531	0.0
196	0.299	1.528743253	0.001
197	0.342	1.938610172	0.0
244	0.394	4.056181364	0.0
220	0.3	1.981025003	0.001
187	0.277	1.415672754	0.0
235	0.681	3.145100149	0.001
170	0.187	1.132847701	0.0
160	0.163	0.666325141	0.0
166	0.192	0.753767629	0.0
182	0.212	1.026414006	0.0
222	0.372	2.251792912	0.0
179	0.204	1.089221757	0.0
176	0.237	1.374452626	0.001
224	0.397	2.507048174	0.0
233	0.499	3.72565254	0.0
228	0.325	2.453559008	0.0
182	0.287	1.273021977	0.001
228	0.441	3.057401022	0.0
234	0.345	3.470150147	0.0
204	0.264	2.039012921	0.0
159	0.162	0.783730189	0.0
167	0.179	0.789132146	0.0
227	0.324	3.25036994	0.001
244	1.603	3.262932862	0.001
228	0.666	2.39158896	0.001
248	0.387	4.044875013	0.0
237	0.355	3.457512151	0.0
184	0.587	0.944705669	0.001
221	0.671	2.443892663	0.0
236	0.359	3.037937661	0.0
216	0.797	2.001689772	0.0
201	0.271	1.838399031	0.001
212	0.678	2.112650008	0.001
249	0.418	3.867558461	0.001
217	0.326	2.298841646	0.0
173	0.195	0.823126421	0.0
159	0.215	0.775739092	0.001
160	0.198	1.011300103	0.0
211	0.282	2.174497525	0.0
150	0.145	0.445143679	0.001
207	0.356	2.236049244	0.001
156	0.191	0.693258726	0.0
194	0.297	1.324488599	0.001
216	0.297	2.261921637	0.001
169	0.183	0.87913894	0.0
198	0.251	1.910125369	0.0
233	0.341	2.580986964	0.0
205	0.401	1.67271249	0.0
221	0.323	2.641173585	0.001
214	0.31	2.118094189	0.0
200	0.254	1.379558166	0.0
159	0.185	0.607207063	0.0
210	0.279	2.049761267	0.0
241	1.345	3.339948506	0.0
241	0.523	2.540582506	0.0
208	0.39	2.459915781	0.0
219	0.343	2.780380608	0.001
233	0.345	3.442623501	0.0
208	0.273	1.524793681	0.0
167	0.293	1.208667039	0.0
165	0.179	0.745029612	0.0
179	0.241	0.937245223	0.0
246	0.38	3.337294276	0.0
249	0.388	4.313046145	0.0
221	0.311	2.089220517	0.0
217	0.297	1.683746456	0.0
166	0.387	0.780223313	0.0
155	0.152	0.673481212	0.0
177	0.201	0.846442683	0.001
213	0.32	1.999296077	0.0
158	0.163	0.746120247	0.0
229	0.347	2.509245581	0.0
168	0.182	0.77498433	0.0
166	0.199	0.823457435	0.001
157	0.195	0.704917308	0.001
216	0.383	2.031380189	0.0
213	0.337	2.301237003	0.001
244	0.382	3.117490089	0.0
151	0.151	0.653211083	0.0
153	0.155	0.634090792	0.0
178	0.344	1.001938265	0.0
171	0.291	0.698893684	0.0
159	0.16	0.693112212	0.0
168	0.593	0.965986234	0.0
188	0.669	1.031185758	0.0
197	0.74	1.425226023	0.0
192	0.432	1.24977786	0.001
241	0.368	2.947835993	0.0
167	0.203	0.969538363	0.0
160	0.283	0.96753159	0.0
173	0.266	1.68121937	0.001
165	0.198	0.992232889	0.001
217	0.338	2.895714509	0.0
