221	1,085	1,7894848	63,011	704470
208	0,314	1,453857117	65,104	631150
197	0,245	1,216240333	62,612	569110
209	0,345	1,435744132	62,773	636790
201	0,499	1,301627161	63,003	591670
154	0,18	0,508920538	64,323	326590
216	0,371	2,038418655	64,708	676270
166	0,526	0,609606498	65,532	394270
166	0,297	0,656168061	63,205	394270
199	0,387	1,190531228	63,803	580390
176	0,204	0,770454938	63,15	450670
161	0,409	0,583575898	63,696	366070
164	0,377	0,602813832	64,208	382990
229	0,336	2,053785603	59,77	749590
176	0,238	0,795034831	61,852	450670
173	0,19	0,724030546	60,689	433750
202	0,262	1,25992869	58,374	597310
210	0,775	1,476353819	59,459	642430
249	0,387	2,976508973	60,881	862390
180	0,205	0,843060921	62,946	473230
240	0,379	2,548303325	61,703	811630
246	0,885	2,870641555	63,749	845470
165	0,453	0,632064829	66,08	388630
249	0,389	2,903608345	64,793	862390
169	0,31	0,700411601	66,668	411190
215	0,357	1,650599455	66,227	670630
247	0,672	2,912622486	67,604	851110
240	0,606	2,852331946	69,329	811630
205	0,608	1,361427615	72,098	614230
206	0,501	1,433840478	73,293	619870
219	0,317	1,756563854	73,661	693190
242	0,679	2,579088141	75,351	822910
176	0,375	0,768748021	76,876	450670
184	0,348	0,968498357	77,487	495790
224	0,331	1,890117818	78,379	721390
161	0,446	0,548891082	78,329	366070
192	0,511	1,104495464	79,034	540910
184	0,265	0,930385251	80,184	495790
170	0,253	0,694792037	81,111	416830
249	0,51	2,982460598	81,65	862390
245	0,899	2,801824915	84,6	839830
191	0,45	1,123063081	87,801	535270
226	0,324	1,943381903	86,092	732670
168	0,181	0,642883545	86,1	405550
215	0,315	1,638072648	82,658	670630
159	0,231	0,568932638	84,319	354790
249	1,737	2,891906515	84,469	862390
212	0,567	1,65360862	87,795	653710
189	0,352	1,021034962	88,278	523990
247	0,779	3,345406589	86,189	851110
214	0,364	1,741200194	89,932	664990
234	0,342	2,263778774	90,72	777790
210	0,314	1,512043134	92,976	642430
150	0,145	0,441636086	92,592	304030
245	0,382	2,725416937	90,909	839830
244	0,751	2,686788416	90,259	834190
241	0,805	2,528940336	92,882	817270
195	0,524	1,164896107	95,219	557830
243	0,394	2,707924128	93,308	828550
189	0,224	1,001360395	95,107	523990
245	0,397	2,92108215	94,009	839830
248	0,388	2,863912444	96,786	856750
207	0,343	1,522424602	99,633	625510
188	0,744	0,972624919	99,241	518350
234	1,047	2,875567565	100,361	777790
184	0,292	0,978376831	103,264	495790
198	0,259	1,194292368	103,289	574750
231	0,335	2,318898125	100,446	760870
239	0,388	2,539837068	102,715	805990
238	0,449	2,434316816	105,183	800350
248	0,634	2,791655104	102,441	856750
196	0,462	1,119970348	99,277	563470
152	0,151	0,464562465	99,679	315310
198	0,262	1,192353438	100,081	574750
153	0,49	0,469545259	100,997	320950
181	0,216	0,869336097	101,425	478870
234	0,411	2,334709631	102,167	777790
245	0,612	2,865863829	102,31	839830
191	0,829	1,087985859	105,213	535270
239	0,403	2,648676708	106,218	805990
249	0,501	2,969774614	108,776	862390
213	0,291	2,166162292	109,896	659350
171	0,216	0,705805031	112,083	422470
178	0,446	0,904716354	112,76	461950
235	0,374	2,273835402	110,831	783430
175	0,266	0,767722792	113,136	445030
220	0,402	1,85398561	113,825	698830
178	0,342	0,848668056	115,693	461950
158	0,16	0,542623598	115,703	349150
208	0,274	1,389042992	114,185	631150
227	0,624	2,136178939	111,515	738310
168	0,246	0,692157139	113,951	405550
179	0,295	0,861099164	114,612	467590
167	0,196	0,650595921	108,557	399910
243	0,599	2,648200055	105,896	828550
237	0,609	2,311817446	108,475	794710
158	0,298	0,534125995	110,842	349150
190	0,411	1,06545878	110,294	529630
200	0,271	1,244839545	111,3	586030
239	0,563	2,637932485	110,497	805990
188	0,224	0,978336054	111,328	518350
246	0,378	2,759759274	110,222	845470
241	0,83	2,495741075	111,515	817270
236	0,349	2,404503614	113,181	789070
153	0,15	0,514129965	111,687	320950
248	0,396	2,920316884	112,062	856750
214	0,779	2,113737555	110,558	664990
208	0,746	1,443805121	112,618	631150
229	0,985	2,225459305	113,724	749590
232	0,348	2,327490622	116,275	766510
234	0,39	2,300416407	118,56	777790
167	0,197	0,680397564	117,968	399910
166	0,444	0,672745941	118,63	394270
222	0,355	1,908733977	119,4	710110
249	0,491	3,051620502	121,207	862390
199	0,382	1,273710839	124,293	580390
243	0,524	2,708022959	125,481	828550
233	0,98	2,285056139	127,717	772150
210	0,937	1,538319653	130	642430
174	1,298	0,802530468	131,556	439390
200	0,948	1,358193144	132,53	586030
160	0,432	0,557193921	133,875	360430
182	0,49	0,84574331	134,393	484510
152	0,449	0,44833294	135,248	315310
187	0,803	0,997143792	135,641	512710
246	1,087	2,759088908	136,298	845470
239	1,161	2,430266473	138,97	805990
201	0,755	1,248520028	141,404	591670
206	0,603	1,839309604	142,559	619870
166	0,463	0,634686972	144,411	394270
168	0,181	0,648575354	138,33	405550
166	0,198	0,640429617	138,954	394270
201	0,297	1,336079157	139,531	591670
247	0,533	2,892323324	138,687	851110
165	0,181	0,587334972	141,633	388630
219	1,029	1,732726779	136,16	693190
236	0,357	2,414292591	136,854	789070
169	0,229	0,689733401	139,307	411190
175	0,284	0,779641275	139,944	445030
166	0,284	0,635401578	140,713	394270
162	0,393	0,572922825	137,422	371710
224	0,369	1,937979621	137,936	721390
157	0,24	0,545687335	139,916	343510
233	0,439	2,322360241	140,351	772150
239	0,534	2,512285207	142,58	805990
188	0,435	0,975609366	145,122	518350
159	0,166	0,54791442	143,333	354790
221	0,309	1,754191595	142,802	704470
157	0,16	0,547246755	142,629	343510
230	0,413	2,162298535	143,003	755230
167	0,512	0,693021633	144,986	399910
172	0,762	0,780999091	145,657	428110
152	0,351	0,473755133	146,607	315310
176	0,272	0,799648064	147,035	450670
154	0,171	0,490921597	147,837	326590
196	0,272	1,210431101	148,268	563470
217	1,577	1,725532375	148,962	681910
167	0,723	0,682151852	150,989	399910
248	0,389	2,911571608	151,108	856750
199	0,547	1,27031698	154,049	580390
197	0,495	1,760647996	154,041	569110
209	0,611	1,437130386	154,763	636790
202	0,31	1,358083698	156,452	597310
235	0,366	2,350773551	156,789	783430
240	0,426	2,530234647	159,083	811630
220	0,454	1,821819254	161,56	698830
182	0,488	0,911762265	163,391	484510
240	0,78	2,46673861	164,292	811630
217	0,626	1,659219762	166,685	681910
187	0,471	0,977105413	165,627	512710
211	0,293	1,552782413	159,801	648070
232	0,407	2,212148643	161,263	766510
213	0,686	1,547632725	163,171	659350
181	0,238	0,919813382	164,127	478870
226	0,377	2,046268766	164,962	732670
196	0,253	1,211777907	166,095	563470
154	0,21	0,504403221	167,299	326590
221	0,314	1,780459212	165,775	704470
183	0,431	0,887438762	165,596	490150
239	0,449	2,484919052	162,43	805990
221	0,363	1,904776797	164,866	704470
222	0,742	1,891308934	166,734	710110
234	0,463	2,361775042	168,945	777790
212	0,491	1,633584853	171,243	653710
162	0,867	0,5748128	172,9	371710
245	0,408	2,769410745	172,75	839830
170	0,192	0,6820963	168,624	416830
214	0,33	2,222224672	169,21	664990
217	0,363	1,727901725	171,393	681910
200	0,484	1,308603437	172,974	586030
163	0,577	0,611562139	174,146	377350
218	0,786	1,823307724	171,088	687550
215	0,291	1,617659751	171,212	670630
238	0,368	2,372177438	170,78	800350
199	0,252	1,238391489	172,205	580390
166	0,191	0,642640149	173,455	394270
249	0,686	2,831453293	172,706	862390
188	0,25	1,012823429	173,808	518350
211	0,303	1,587753518	172,507	648070
163	0,208	0,599596804	174,123	377350
244	0,423	2,684907079	174,605	834190
179	0,312	0,834069276	177,307	467590
187	0,224	0,971943789	176,236	512710
154	0,154	0,476099848	175,239	326590
160	0,18	0,541125632	175,689	360430
227	0,353	2,028462193	174,132	738310
205	0,332	1,383473959	176,146	614230
201	0,353	1,244330119	177,502	591670
175	0,195	0,742734409	177,874	445030
188	0,247	1,01356266	178,577	518350
236	0,427	2,289670705	179,464	789070
170	0,303	0,70111612	181,795	416830
177	0,366	0,762211043	181,443	456310
215	0,29	1,623878411	180,157	670630
225	0,538	2,314299871	179,761	727030
173	0,195	0,72327583	179,131	433750
214	0,293	1,541916556	177,8	664990
183	0,246	0,921705234	178,35	490150
248	0,435	2,812446949	179,158	856750
201	0,259	1,237857817	181,079	591670
196	0,274	1,155202711	182,291	563470
175	0,25	0,767100052	183,441	445030
164	0,282	0,599317777	184,162	382990
222	0,604	1,826779908	182,51	710110
231	0,37	2,181862369	184,263	760870
174	0,198	0,725363929	183,54	439390
231	0,356	2,113026259	184,167	760870
192	0,32	1,054840536	186,258	540910
219	0,416	1,736921494	187,247	693190
201	0,394	1,275592543	188,968	591670
247	0,588	2,704437309	190,101	851110
178	0,438	0,801950261	192,854	461950
195	0,795	1,088239622	193,316	557830
211	0,972	1,50797907	194,237	648070
218	0,303	1,750688918	195,341	687550
210	0,352	1,968579178	197,019	642430
247	0,396	2,76020319	197,991	851110
239	0,395	2,399985884	200,722	805990
198	0,249	1,238556741	200,196	574750
212	0,32	1,485298388	201,366	653710
206	0,48	1,401545688	201,676	619870
186	0,221	0,945644368	202,106	507070
218	0,334	1,685267179	201,967	687550
201	0,317	1,300040491	203,643	591670
235	0,442	2,354753642	204,863	783430
207	0,413	1,452185043	207,211	625510
236	0,353	2,39726503	207,761	789070
240	0,525	2,52382875	208,146	811630
192	0,504	1,042752021	209,466	540910
239	0,617	2,420440675	203,173	805990
232	0,649	2,208009149	205,532	766510
192	0,306	1,102675986	207,751	540910
236	0,383	2,375995444	208,765	789070
221	0,612	1,765805751	206,898	704470
235	0,351	2,368937797	206,935	783430
167	0,182	0,642570226	207,38	399910
158	0,2	0,519604337	207,99	349150
224	0,34	1,935033843	206,45	721390
190	0,496	1,018904798	207,182	529630
152	0,439	0,445203492	208,216	315310
223	0,321	1,86009282	207,864	715750
199	0,257	1,321817513	206,75	580390
187	0,252	0,987612773	208,055	512710
216	0,303	1,705889065	207,03	676270
214	0,297	1,571101358	207,732	664990
187	0,229	0,941520689	207,337	512710
242	0,716	2,529281219	206,728	822910
194	0,274	1,083387424	209,248	552190
160	0,222	0,5807429	210,303	360430
153	0,227	0,491266213	210,872	320950
208	0,367	1,501495521	211,285	631150
186	0,341	0,952441062	212,782	507070
162	0,349	0,579503163	213,695	371710
199	0,254	1,253090665	211,408	580390
242	0,397	2,61088399	212,573	822910
174	0,34	0,765055157	214,144	439390
243	0,403	2,555977162	213,77	828550
181	0,268	0,846269485	216,368	478870
231	0,345	2,159682648	215,196	760870
238	0,413	2,957306206	217,285	800350
159	0,165	0,52487832	219,376	354790
235	0,374	2,277707538	218,776	783430
248	0,415	2,840916008	217,02	856750
174	0,251	0,712537187	219,914	439390
163	0,309	0,585329827	218,685	377350
246	0,41	2,758618131	216,144	845470
206	0,352	1,38848584	218,905	619870
198	0,648	1,158005175	219,986	574750
230	0,762	2,145420281	221,073	755230
248	0,39	2,839086719	221,613	856750
248	0,411	2,803234217	223,423	856750
239	0,682	2,432796268	223,935	805990
215	0,546	1,705938426	226,103	670630
155	0,157	0,506898804	227,841	332230
197	0,247	1,155756695	227,302	569110
241	0,421	2,482870622	228,34	817270
196	0,344	1,160129284	230,839	563470
232	0,469	2,274381384	231,923	766510
238	0,677	2,431281537	230,996	800350
204	0,489	1,310223936	232,348	608590
232	0,343	2,147856776	231,84	766510
171	0,27	0,68049829	233,983	422470
247	0,822	2,725825264	234,207	851110
172	0,553	0,739348848	236,99	428110
173	0,193	0,696473311	236,927	433750
182	0,212	0,855802148	235,611	484510
196	0,241	1,112076297	234,449	563470
152	0,15	0,435587803	234,605	315310
177	0,332	0,788765755	231,88	456310
162	0,167	0,570854033	231,816	371710
244	0,388	2,563112675	231,262	834190
175	0,196	0,737876931	231,924	445030
190	0,247	1,007138899	231,624	529630
221	0,611	1,806088068	232,296	704470
219	0,318	1,707160669	233,387	693190
207	0,273	1,419541676	233,121	625510
151	0,148	0,432860473	232,603	309670
175	0,217	0,744249774	230,984	445030
151	0,148	0,444131448	230,769	309670
185	0,225	0,915385373	231,163	501430
201	0,28	1,243332619	232,038	591670
180	0,639	0,808564848	231,33	473230
181	0,478	0,860433949	228,865	478870
239	0,363	2,382576799	227,804	805990
155	0,203	0,496892149	230,246	332230
163	0,173	0,590547547	229,778	377350
162	0,194	0,589410329	230,348	371710
236	0,381	2,402988583	227,837	789070
193	0,312	1,159426905	230,249	546550
219	0,817	1,83069734	230,935	693190
153	0,705	0,465057689	232,808	320950
241	0,391	2,669930414	231,653	817270
239	0,561	2,356902295	231,142	805990
182	0,213	0,840723336	230,608	484510
197	0,258	1,215028382	230,425	569110
201	0,26	1,220423147	228,639	591670
172	0,192	0,740782885	228,892	428110
193	0,237	1,031423701	228,605	546550
163	0,197	0,586934932	228,638	377350
233	0,389	2,243915445	229,116	772150
217	0,377	1,743788912	231,342	681910
191	0,576	1,072379918	231,85	535270
175	0,417	0,780548367	232,853	445030
