167	0,782	0,879891298	0,013
193	0,444	1,42522071	0,0
170	0,202	0,842332537	0,0
247	0,417	3,237222329	0,0
164	0,217	0,621993324	0,234
193	0,276	1,159505049	1,01
200	0,6	1,243027283	1,082
194	0,312	1,574199588	0,499
158	0,341	0,542410795	1,423
167	0,182	0,638977632	0,972
170	0,651	0,709771001	2,82
198	0,701	1,25251486	3,401
227	0,34	2,116291003	5,815
168	0,195	0,700145968	1,025
180	0,228	0,823699774	0,588
201	0,345	1,258552294	2,569
241	0,861	2,804514818	10,404
225	0,33	2,266970347	0,0
238	0,572	2,44293146	2,156
158	0,166	0,680076356	0,0
239	0,372	2,671513201	0,0
239	0,371	2,954057693	0,0
151	0,367	0,475431543	0,93
240	0,449	2,484454265	3,414
155	0,18	0,549732063	0,263
165	0,21	0,643741561	2,973
216	0,774	1,658686611	3,813
203	0,341	1,398665525	1,236
161	0,167	0,601249302	0,719
227	0,411	2,216390421	0,098
228	0,363	2,15985543	3,547
182	0,216	1,166912906	0,0
227	0,332	2,575689218	0,0
217	0,301	1,698820064	1,597
239	0,422	2,522306685	1,243
192	0,42	1,248650187	0,0
179	0,209	1,454381921	0,0
197	0,248	1,169553589	0,435
160	0,834	0,64724323	0,001
214	0,3	2,050744841	0,001
194	0,39	1,108223759	1,993
164	0,287	0,665843081	0,074
197	0,252	1,221660038	0,972
188	0,235	1,266532233	0,14
225	0,35	2,028302554	0,343
186	0,222	0,933395625	1,446
208	0,363	1,459381943	0,354
225	0,35	1,985498513	0,773
171	0,193	1,058757816	0,0
239	0,374	2,5092816	0,0
177	0,229	0,857441075	1,574
213	0,297	2,167873034	0,001
222	0,325	2,140154847	0,0
211	0,285	1,797263276	0,0
216	0,444	2,67977266	0,0
161	0,533	0,647731344	2,707
179	0,268	0,917381869	3,451
209	0,296	1,529598042	2,253
217	0,343	1,709968274	2,211
224	0,368	2,087010546	5,56
174	0,196	0,741520208	1,232
230	0,424	2,199981526	10,783
236	0,636	2,304081307	9,557
201	0,261	1,309623979	1,719
162	0,173	0,851443732	0,0
248	0,406	3,075263648	0,0
177	0,435	1,082809126	0,151
249	0,404	3,398479718	0,0
207	0,28	1,549774349	0,456
229	0,343	2,974332521	0,0
184	0,246	0,906720929	0,913
195	0,281	1,177183568	3,984
175	0,448	0,923438178	0,0
225	0,5	2,184961043	0,0
177	0,203	0,90846331	0,0
179	0,413	0,949169834	0,0
165	0,371	0,6663631	0,0
166	0,178	0,771806681	0,0
155	0,489	0,499572953	0,769
198	0,45	1,416029992	0,0
182	0,398	0,920297746	1,39
191	0,293	1,190662049	0,117
207	0,294	1,455482282	1,509
194	0,248	1,42664316	0,001
246	0,879	2,810807393	1,323
166	0,221	0,760415582	0,558
222	1,109	1,910610851	0,765
249	0,401	2,948244702	4,742
185	0,491	0,908105103	3,044
211	0,287	1,524011719	1,945
190	0,235	1,090095395	0,387
239	0,376	3,077985089	0,0
226	0,575	2,111281465	0,846
243	0,385	2,909372325	0,0
238	0,371	2,469753432	0,0
195	0,355	1,209518703	2,429
211	0,423	1,558668837	3,591
223	0,328	2,395435575	0,0
237	0,367	2,908699936	0,0
170	0,191	0,727280554	1,889
192	0,288	1,081259482	2,535
207	0,325	1,464104828	4,882
150	0,148	0,456479343	0,885
209	0,301	1,49378437	4,719
163	0,232	0,632840723	0,763
208	0,281	1,465114585	1,576
233	0,471	2,321200305	8,351
196	0,251	1,620708265	0,0
209	0,286	1,985912456	0,001
213	0,357	1,607203254	1,911
194	0,249	1,261743706	0,0
180	0,241	0,840978441	1,254
227	0,418	1,976095802	1,976
160	0,171	0,59773436	0,0
151	1,246	0,573251561	0,0
248	0,398	3,059626703	0,0
220	0,318	2,251528946	0,001
206	0,437	1,745589345	0,127
221	0,348	1,882157291	4,101
155	0,273	0,510802025	1,869
199	0,262	1,377685697	0,0
243	1,145	2,719416386	0,296
237	0,392	2,451363706	1,299
190	0,471	1,026192242	2,073
245	0,733	2,668378844	3,541
155	0,154	0,572270607	0,0
191	0,368	1,436383679	0,0
211	0,291	1,771490005	0,001
209	0,285	1,94757468	0,0
221	0,321	2,322327012	0,0
155	0,16	0,598753504	0,0
234	0,362	2,351555536	0,0
234	0,357	2,666149265	0,001
165	0,179	0,821507003	0,0
237	0,382	2,939233487	0,0
203	0,266	1,33497594	2,003
183	0,228	1,265573688	0,0
154	0,152	0,500804078	0,309
245	0,388	2,959608448	0,0
201	0,258	1,855887275	0,0
169	0,191	0,995980117	0,0
234	0,38	2,31441027	0,892
187	0,241	1,17694837	0,278
215	0,325	1,797654843	0,41
248	0,402	3,175362762	0,0
152	0,154	0,632273366	0,0
244	0,947	3,028147575	0,0
172	0,188	1,113157019	2,468
196	0,941	1,148963522	1,161
208	0,298	1,489131427	1,3
198	0,535	1,247954999	1,536
228	0,65	2,061149258	5,384
231	0,731	2,181296906	0,0
214	0,341	1,927915051	0,204
223	0,394	2,057915652	0,098
157	0,161	0,731360461	0,001
172	0,196	0,8845615	0,0
159	0,167	0,690079751	0,0
177	0,202	0,87914272	0,001
171	0,276	0,744160567	0,67
222	0,374	1,90607923	1,598
189	0,233	1,129387838	0,0
194	0,246	1,51189445	0,0
173	0,199	0,766143223	0,542
155	0,155	0,546758509	0,001
172	0,196	1,008968399	0,0
231	0,347	2,780914218	0,0
155	0,163	0,52762258	1,873
167	0,609	0,672967818	2,368
175	0,195	0,816794637	1,264
178	0,422	0,837342352	0,858
188	0,474	1,030931007	1,552
177	0,203	0,81697993	0,446
218	0,31	2,161991852	0,001
182	0,218	1,293123374	0,0
183	0,246	0,894150117	1,267
183	0,224	1,137153443	0,0
186	0,252	0,984179992	1,11
227	0,334	2,474707564	0,0
195	0,245	1,428177262	0,0
179	0,205	0,867788046	0,447
213	0,295	1,96495026	0,274
162	0,196	0,626138219	1,208
172	0,195	0,712858222	1,985
181	0,212	0,84462935	1,625
222	0,322	2,187425773	0,0
230	0,351	2,447910896	0,0
206	0,27	1,456014869	0,379
152	0,236	0,473920207	0,634
156	0,16	0,545138719	1,426
182	0,602	0,875644623	1,379
208	0,324	1,461651296	6,102
215	0,314	1,646296051	4,416
245	0,409	2,667823554	0,52
241	0,377	2,574287635	2,221
213	0,288	1,596424573	0,837
171	0,189	0,724030136	1,483
203	0,269	1,329559043	0,165
153	0,156	0,710338202	0,0
219	0,31	2,125591348	0,0
154	0,156	0,645417002	0,208
186	0,413	1,145626834	0,001
242	0,655	2,807549317	0,008
159	0,171	0,919143068	0,0
161	0,209	0,616999788	0,896
232	0,454	2,662545835	0,0
243	0,391	2,774318601	0,651
247	0,402	3,353075239	0,0
182	0,315	0,956332425	1,212
