19026	kabasel+	20	0	3721120	59996	16184	S	281,2	1,5	0:01,22	java
19026	kabasel+	20	0	3721120	173832	16184	S	211,8	4,4	0:02,30	java
19026	kabasel+	20	0	3721120	265544	16184	S	222,0	6,7	0:03,41	java
19026	kabasel+	20	0	3721120	377528	16184	S	313,7	9,5	0:05,01	java
19026	kabasel+	20	0	3721120	381752	16184	S	202,0	9,6	0:06,04	java
19026	kabasel+	20	0	3721120	386128	16184	S	200,0	9,7	0:07,06	java
19026	kabasel+	20	0	3721120	388204	16184	S	203,9	9,8	0:08,10	java
19026	kabasel+	20	0	3721120	399980	16184	S	339,2	10,0	0:09,83	java
19026	kabasel+	20	0	3721120	408264	16236	S	364,0	10,3	0:11,65	java
19026	kabasel+	20	0	3721120	407536	16236	S	332,7	10,2	0:13,38	java
19026	kabasel+	20	0	3721120	407536	16236	S	290,2	10,2	0:14,86	java
19026	kabasel+	20	0	3721120	407800	16236	S	221,6	10,2	0:15,99	java
19026	kabasel+	20	0	3721120	407800	16236	S	143,1	10,2	0:16,72	java
19026	kabasel+	20	0	3721120	408060	16236	S	70,6	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	0,0	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	0,0	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	0,0	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	0,0	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	0,0	10,2	0:17,08	java
19026	kabasel+	20	0	3721120	408060	16236	S	120,0	10,2	0:17,68	java
19026	kabasel+	20	0	3721120	413272	16236	S	203,9	10,4	0:18,72	java
19026	kabasel+	20	0	3721120	413272	16236	S	203,9	10,4	0:19,76	java
19026	kabasel+	20	0	3721120	413296	16236	S	198,0	10,4	0:20,77	java
19026	kabasel+	20	0	3721120	413296	16236	S	241,2	10,4	0:22,00	java
19026	kabasel+	20	0	3721120	414048	16236	S	174,5	10,4	0:22,89	java
19026	kabasel+	20	0	3721120	414048	16236	S	60,0	10,4	0:23,19	java
19026	kabasel+	20	0	3721120	424696	16236	S	213,7	10,7	0:24,28	java
19026	kabasel+	20	0	3721120	424908	16236	S	207,8	10,7	0:25,34	java
19026	kabasel+	20	0	3721120	424900	16236	S	270,6	10,7	0:26,72	java
19026	kabasel+	20	0	3721120	425352	16236	S	284,3	10,7	0:28,17	java
19026	kabasel+	20	0	3721120	425352	16236	S	296,1	10,7	0:29,68	java
19026	kabasel+	20	0	3721120	429892	16236	S	296,0	10,8	0:31,16	java
19026	kabasel+	20	0	3721120	431448	16236	S	137,3	10,8	0:31,86	java
19026	kabasel+	20	0	3721120	431976	16236	S	168,6	10,9	0:32,72	java
19026	kabasel+	20	0	3721120	431976	16236	S	100,0	10,9	0:33,23	java
19026	kabasel+	20	0	3721120	435088	16236	S	105,9	10,9	0:33,77	java
19026	kabasel+	20	0	3721120	436888	16236	S	104,0	11,0	0:34,29	java
19026	kabasel+	20	0	3721120	438424	16236	S	180,4	11,0	0:35,21	java
19026	kabasel+	20	0	3721120	444104	16236	S	198,0	11,2	0:36,22	java
19026	kabasel+	20	0	3721120	447296	16236	S	149,0	11,2	0:36,98	java
19026	kabasel+	20	0	3721120	447576	16236	S	143,1	11,2	0:37,71	java
19026	kabasel+	20	0	3721120	447612	16236	S	180,0	11,2	0:38,61	java
19026	kabasel+	20	0	3721120	449428	16236	S	378,4	11,3	0:40,54	java
19026	kabasel+	20	0	3721120	449992	16236	S	384,3	11,3	0:42,50	java
19026	kabasel+	20	0	3721120	457752	16236	S	386,3	11,5	0:44,47	java
19026	kabasel+	20	0	3721120	460880	16236	S	376,5	11,6	0:46,39	java
19026	kabasel+	20	0	3721120	465080	16236	S	325,5	11,7	0:48,05	java
19026	kabasel+	20	0	3721120	465324	16236	S	380,4	11,7	0:49,99	java
19026	kabasel+	20	0	3721120	465324	16236	S	392,0	11,7	0:51,95	java
19026	kabasel+	20	0	3721120	465324	16236	S	380,4	11,7	0:53,89	java
19026	kabasel+	20	0	3721120	468528	16236	S	386,3	11,8	0:55,86	java
19026	kabasel+	20	0	3721120	484788	16236	S	384,3	12,2	0:57,82	java
19026	kabasel+	20	0	3721120	490096	16236	S	388,2	12,3	0:59,80	java
19026	kabasel+	20	0	3721120	493992	16236	S	311,8	12,4	1:01,39	java
19026	kabasel+	20	0	3721120	494044	16236	S	384,3	12,4	1:03,35	java
19026	kabasel+	20	0	3721120	494044	16236	S	370,6	12,4	1:05,24	java
19026	kabasel+	20	0	3721120	494044	16236	S	394,0	12,4	1:07,21	java
19026	kabasel+	20	0	3721120	494044	16236	S	373,1	12,4	1:09,15	java
19026	kabasel+	20	0	3721120	494044	16236	S	386,3	12,4	1:11,12	java
19026	kabasel+	20	0	3721120	496308	16236	S	378,4	12,5	1:13,05	java
19026	kabasel+	20	0	3721120	500192	16236	S	241,2	12,6	1:14,28	java
19026	kabasel+	20	0	3721120	502272	16236	S	164,0	12,6	1:15,10	java
19026	kabasel+	20	0	3721120	506732	16236	S	107,8	12,7	1:15,65	java
19026	kabasel+	20	0	3721120	506732	16236	S	51,0	12,7	1:15,91	java
