230	0,725	2,831075205	0,012
234	0,599	3,134024757	0,0
241	0,855	3,267479267	0,001
214	0,841	2,285144243	0,0
219	0,322	2,774253674	0,0
179	0,213	1,050570197	0,0
223	1,199	2,606820769	0,001
176	0,529	1,593472149	0,0
199	0,53	2,218905958	0,0
204	0,45	2,476491352	0,0
173	0,372	1,72086611	0,274
169	0,439	1,457603705	0,612
162	0,299	1,041986215	0,339
212	0,509	3,137582077	0,0
219	1,081	2,445211334	0,628
155	0,348	1,16433973	0,001
186	0,305	1,787074309	0,0
234	0,571	3,301402114	0,0
183	0,25	1,358050688	0,0
240	0,712	4,239520244	0,001
218	0,303	2,666914644	0,001
193	0,287	1,202178843	0,001
184	0,239	1,708105318	0,0
172	0,271	1,491458075	0,0
175	0,295	1,836214719	0,0
202	0,278	2,448635029	0,0
191	0,314	1,260155614	0,0
162	0,791	1,359931897	0,0
171	0,733	1,289844407	0,0
245	0,641	3,95735201	0,001
238	0,375	3,967618787	0,0
168	0,196	0,923935257	0,001
241	0,594	3,667755331	0,812
178	0,474	1,211016065	0,0
176	0,948	0,876346175	0,0
229	0,77	2,693166614	0,001
207	0,412	2,837778368	0,0
168	0,533	1,260104888	0,0
171	0,2	1,211601712	0,001
221	0,664	3,460173851	0,0
215	0,743	3,20816009	0,052
246	1,094	6,098484127	0,0
207	0,473	2,569318432	1,081
216	0,592	2,96752479	1,083
186	0,693	2,228381402	2,468
207	0,817	3,391544595	2,091
191	0,386	2,154780815	0,81
221	0,512	3,330557423	1,285
180	0,392	1,713154554	0,465
157	0,705	0,784052947	0,923
164	0,46	0,753787475	0,054
157	0,29	0,595909261	0,001
234	0,521	4,426215552	0,72
249	1,786	4,3254643	0,484
171	0,429	1,286923248	0,0
183	0,919	2,28936971	0,0
227	0,369	3,54372231	0,0
157	0,342	0,80343976	1,394
240	0,377	5,086432753	0,001
190	0,319	1,192021804	0,0
214	0,878	2,703286856	0,866
158	0,467	0,951446207	0,001
183	0,692	1,647159391	0,0
192	0,992	2,049350486	0,001
240	0,372	5,836623157	0,001
243	0,481	5,777104938	0,0
235	0,484	4,277960967	0,405
155	0,434	0,869158621	3,629
219	0,541	3,529312523	1,642
178	0,625	1,552392444	3,525
181	0,439	1,345317708	3,167
209	0,779	2,879812005	2,976
248	0,728	4,599990815	2,848
193	0,66	1,936595654	0,001
235	0,631	4,963143239	1,966
196	0,442	2,526750221	0,463
233	0,746	4,05976651	1,376
205	0,724	3,280961419	1,299
233	0,608	4,507040827	0,53
220	0,526	4,404488811	0,539
177	0,292	1,613104219	2,752
214	0,673	2,797485943	3,092
173	0,504	1,298859163	0,892
222	0,933	2,934072649	2,267
237	0,482	3,480192391	0,723
157	0,177	0,772664914	0,001
160	0,78	0,9852218	0,001
173	0,216	1,14235064	0,0
208	0,369	2,54170012	0,001
215	0,359	3,64138987	0,0
176	0,231	1,34319225	0,533
235	0,466	4,025377824	0,636
235	0,892	5,125687312	0,001
209	0,972	3,059633291	0,281
216	1,369	2,760653223	0,0
212	0,506	1,713374385	0,413
172	0,239	1,240706357	0,001
177	0,41	1,239531174	0,19
152	0,217	0,64898847	0,181
231	0,754	3,550344441	0,0
219	0,686	3,190142655	0,0
182	0,216	1,459332372	0,001
247	0,766	3,885765077	0,001
166	0,93	0,927649045	0,001
226	1,101	3,287409038	0,001
181	0,504	1,148420246	0,001
233	1,057	2,732474262	0,0
166	0,19	0,751222217	0,001
181	0,218	1,389463242	0,001
189	0,251	1,431646098	0,0
218	0,397	2,652116104	0,001
169	0,187	1,0685235	0,0
172	0,474	1,076068348	0,0
175	0,308	1,361833527	0,001
247	0,416	4,097828336	0,0
151	0,23	0,667905223	0,616
189	0,267	1,593186538	0,431
233	1,185	4,19715882	0,0
218	0,423	2,414369045	1,173
245	0,781	5,062432963	0,0
207	0,867	1,740408771	0,0
195	0,245	1,366685898	0,0
168	0,184	0,881686192	0,001
230	0,36	2,80390693	0,0
199	0,256	1,282139846	0,0
184	0,22	0,997721601	0,0
228	0,334	2,581162224	0,0
231	0,344	2,947459638	0,001
224	1,203	1,977352539	0,001
172	0,521	1,421142257	0,0
191	0,389	2,509989898	0,0
227	0,696	3,692929003	0,0
224	0,408	3,466965189	0,0
172	0,622	1,302296632	1,14
197	0,404	2,976372346	0,931
154	0,459	0,918688051	2,088
222	0,502	3,42906995	1,575
199	1,092	2,785287453	2,208
222	1,4	3,405038232	1,935
161	0,979	0,79836625	2,558
199	1,316	2,69352845	2,672
214	0,942	1,998916507	0,0
226	0,538	2,124413274	0,0
192	0,877	1,190027695	0,0
232	0,703	3,748563032	0,0
247	0,695	3,712737953	0,0
249	0,491	5,150095253	0,0
199	0,267	1,984217932	0,0
169	0,676	0,777712025	0,0
196	1,148	1,967196883	0,25
205	0,768	2,454764239	0,0
205	0,344	2,248699847	0,001
244	0,875	3,733828878	0,0
220	0,347	2,626454142	0,0
185	0,234	1,975074817	0,0
194	0,372	2,206692962	0,001
213	1,422	2,960547162	0,0
200	0,454	1,830127399	0,0
201	0,599	1,717303165	0,001
211	0,359	1,64960762	0,0
241	0,375	2,790444011	0,0
150	0,165	0,590833747	0,0
153	0,217	0,677070771	0,0
168	0,256	0,897203922	0,001
186	0,287	1,943660522	0,0
224	0,37	2,739073476	0,0
198	0,544	1,871113451	0,0
221	0,759	3,263196286	0,001
181	0,591	1,06410707	0,0
212	1,137	2,295876234	0,0
242	0,54	2,96922775	0,0
215	1,092	2,131532051	0,0
153	0,338	0,564542413	0,0
180	0,275	1,327543277	0,0
181	0,28	1,432157642	0,0
193	0,294	1,730852264	0,001
236	1,353	4,024877694	0,0
212	0,31	2,109735413	0,001
202	0,777	1,648416617	0,028
161	0,216	0,857403384	0,001
236	0,368	2,616570618	0,0
181	0,255	1,666063196	0,0
236	0,466	3,032589237	0,0
216	0,298	2,550401555	0,0
178	0,289	0,911563891	0,0
206	0,349	2,976414499	0,0
241	0,904	4,673924941	0,0
160	0,413	1,083001351	1,892
233	0,657	4,069001823	0,0
245	0,496	4,704188894	0,0
168	0,509	1,022048106	0,95
195	0,822	2,400859495	1,29
175	0,781	1,604187261	0,922
201	0,809	3,00788889	1,791
165	0,6	1,552728536	1,794
182	0,437	1,785177495	1,972
230	0,918	4,103904645	1,662
164	0,297	0,970499289	1,021
248	0,508	5,26338467	1,135
180	0,54	1,169935941	0,782
235	0,788	4,690581635	1,91
212	0,76	3,14362512	1,478
191	0,236	1,162639855	0,001
209	0,758	2,088989257	0,001
180	0,277	1,500842758	0,0
229	0,362	3,041691927	0,0
228	0,736	2,366634082	0,007
224	0,358	2,107062736	0,001
155	0,227	0,584233154	0,0
169	0,223	0,955835009	0,0
214	0,314	2,340422937	0,0
176	0,562	1,442387721	0,0
178	0,235	1,539594273	0,349
225	0,386	4,202176296	0,001
229	0,548	4,055383996	0,531
178	0,463	1,107232767	0,531
205	0,454	2,414208574	1,706
245	0,74	4,901743176	0,512
184	0,217	1,191810089	0,001
191	0,238	1,184003926	0,0
152	0,156	0,611738762	0,0
157	0,165	0,630410895	0,0
166	0,197	1,085017163	0,0
242	0,673	3,450719997	0,001
182	0,56	1,518947856	0,001
173	0,796	0,828155598	0,001
219	0,392	2,844262617	0,0
234	0,505	2,930968446	0,001
200	0,933	1,448066785	0,0
170	0,308	1,465484977	0,001
183	0,359	1,629191662	0,0
209	0,313	2,690626716	0,001
243	0,689	4,12031288	0,0
231	0,953	3,710868852	0,756
247	0,948	4,138592348	0,47
190	0,385	1,522594333	0,364
231	2,165	3,469884551	0,001
193	0,314	1,786076528	0,0
202	0,356	2,53721245	0,001
199	0,632	2,362089011	0,001
163	0,79	0,95952452	1,073
213	0,966	3,068215322	0,001
201	0,735	2,59207949	1,395
207	0,465	2,675012539	0,487
210	0,505	2,900636573	0,387
172	0,76	1,24316917	1,708
173	0,609	1,505543387	1,778
249	1,17	5,475829904	1,344
188	1,005	1,932040647	2,645
197	0,819	2,116723413	2,864
190	0,503	1,940150509	2,012
